Timestamp,Load (kW),Price (INR/kWh),Solar (pu),Weather
2025-10-30 18:00:00,465.7,4.47,0.0,Cloudy
2025-10-30 18:30:00,412.06,4.47,0.087,Cloudy
2025-10-30 19:00:00,454.25,3.8,0.095,Cloudy
2025-10-30 19:30:00,483.28,3.51,0.105,Cloudy
2025-10-30 20:00:00,522.91,3.34,0.099,Cloudy
2025-10-30 20:30:00,564.64,3.19,0.159,Cloudy
2025-10-30 21:00:00,609.49,3.36,0.309,Cloudy
2025-10-30 21:30:00,775.76,3.38,0.226,Cloudy
2025-10-30 22:00:00,753.86,3.95,0.272,Cloudy
2025-10-30 22:30:00,898.65,4.53,0.485,Cloudy
2025-10-30 23:00:00,1064.75,5.05,0.572,Cloudy
2025-10-30 23:30:00,1017.99,5.81,0.511,Cloudy
2025-10-31 00:00:00,1016.88,6.64,0.608,Cloudy
2025-10-31 00:30:00,1130.24,6.43,0.678,Cloudy
2025-10-31 01:00:00,1132.4,6.25,0.378,Cloudy
2025-10-31 01:30:00,1052.08,6.37,0.471,Cloudy
2025-10-31 02:00:00,996.42,5.67,0.449,Cloudy
2025-10-31 02:30:00,856.28,5.43,0.355,Cloudy
2025-10-31 03:00:00,738.61,4.94,0.282,Cloudy
2025-10-31 03:30:00,676.76,5.02,0.29,Cloudy
2025-10-31 04:00:00,630.61,5.27,0.176,Cloudy
2025-10-31 04:30:00,643.0,5.04,0.114,Cloudy
2025-10-31 05:00:00,552.05,5.36,0.124,Cloudy
2025-10-31 05:30:00,521.83,4.87,0.114,Cloudy
2025-10-31 06:00:00,513.39,4.77,0.142,Cloudy
2025-10-31 06:30:00,421.25,4.28,0.147,Cloudy
2025-10-31 07:00:00,450.65,3.8,0.054,Cloudy
2025-10-31 07:30:00,471.02,3.67,0.0,Cloudy
2025-10-31 08:00:00,535.92,3.26,0.0,Cloudy
2025-10-31 08:30:00,504.55,3.16,0.0,Cloudy
2025-10-31 09:00:00,583.35,3.13,0.0,Cloudy
2025-10-31 09:30:00,750.5,3.35,0.008,Cloudy
2025-10-31 10:00:00,857.49,4.09,0.0,Cloudy
2025-10-31 10:30:00,955.33,4.77,0.0,Cloudy
2025-10-31 11:00:00,1034.73,5.52,0.0,Cloudy
2025-10-31 11:30:00,1060.22,5.71,0.0,Cloudy
